date,store_id,store_type,location_type,region_code,holiday,discount,orders,sales
2018-08,244,S2,L5,R4,5,16,1270,742260.78
2018-08,245,S4,L1,R2,5,14,2680,1512636.42
2018-08,246,S3,L1,R3,5,16,2122,1329731.22
2018-08,247,S1,L1,R3,5,15,1652,1092434.46
2018-08,248,S1,L1,R2,5,16,1495,981223.62
2018-08,249,S1,L3,R2,5,16,1734,932968.32
2018-08,250,S2,L3,R4,5,14,1361,924720.36
2018-08,251,S2,L3,R1,5,16,1416,921260.28
2018-08,252,S3,L2,R1,5,16,2290,1448648.7
2018-08,253,S4,L2,R1,5,15,2759,1528657.68
2018-08,254,S4,L1,R1,5,16,2425,1400619.3
2018-08,255,S3,L2,R4,5,17,2205,1459882.71
2018-08,256,S1,L2,R4,5,14,2168,1576749.33
2018-08,257,S1,L3,R1,5,17,1698,967026.51
2018-08,258,S2,L4,R4,5,17,1176,754466.25
2018-08,259,S4,L1,R1,5,14,2544,1310696.4
2018-08,260,S1,L1,R4,5,16,1666,1039105.23
2018-08,261,S4,L2,R1,5,16,2341,1332113.73
2018-08,262,S1,L1,R1,5,16,1860,1217775.6
2018-08,263,S1,L5,R1,5,16,1677,840120.21
2018-08,264,S3,L1,R3,5,16,2080,1304912.25
2018-08,265,S2,L4,R2,5,14,1532,924631.2
2018-08,266,S1,L1,R4,5,14,1729,1077019.68
2018-08,267,S4,L2,R1,5,14,2876,1755174.15
2018-08,268,S1,L2,R1,5,15,1881,1246141.62
2018-08,269,S1,L4,R1,5,14,1642,905185.41
2018-08,270,S1,L1,R2,5,16,1508,935339.73
2018-08,271,S1,L3,R2,5,16,2005,1078905.99
2018-08,272,S2,L4,R2,5,16,1371,811720.44
2018-08,273,S2,L3,R4,5,17,1075,769655.13
2018-08,274,S4,L2,R4,5,16,2595,1621553.64
2018-08,275,S4,L1,R1,5,17,2426,1356388.41
2018-08,276,S1,L1,R2,5,16,2028,1183622.07
2018-08,277,S1,L3,R1,5,15,1771,950604.3
2018-08,278,S4,L1,R4,5,15,2933,1594136.49
2018-08,279,S2,L3,R2,5,14,1337,852395.04
2018-08,280,S4,L2,R2,5,15,3205,1701387.3
2018-08,281,S1,L4,R1,5,17,1918,993314.31
2018-08,282,S1,L2,R2,5,15,1923,1419920.4
2018-08,283,S4,L1,R1,5,16,2624,1344099.09
2018-08,284,S4,L2,R3,5,16,2316,1402973.79
2018-08,285,S1,L3,R3,5,16,1397,871331.94
2018-08,286,S4,L2,R4,5,14,3241,1833063.09
2018-08,287,S1,L4,R1,5,16,1933,976293.66
2018-08,288,S3,L2,R3,5,15,2324,1447306.83
2018-08,289,S2,L5,R2,5,16,1142,667308.39
2018-08,290,S1,L1,R3,5,14,1794,1106066.7
2018-08,291,S1,L3,R1,5,14,2041,1073150.79
2018-08,292,S1,L1,R1,5,14,1678,1098218.46
2018-08,293,S2,L4,R2,5,15,1076,701902.23
2018-08,294,S4,L2,R2,5,15,3394,1891201.08
2018-08,295,S1,L1,R1,5,14,1690,1119283.92
2018-08,296,S1,L1,R1,5,14,1900,1119734.34
2018-08,297,S2,L3,R4,5,16,1374,857412.36
2018-08,298,S4,L1,R1,5,17,3490,1645904.97
2018-08,299,S1,L1,R3,5,16,1726,1199233.98
2018-08,300,S2,L5,R2,5,17,1180,698157.3
2018-08,301,S1,L3,R2,5,14,1761,1011088.23
2018-08,302,S1,L4,R2,5,16,1634,870641.7
2018-08,303,S4,L2,R1,5,17,3458,1792135.29
2018-08,304,S1,L1,R4,5,15,1630,983654.7
2018-08,305,S4,L1,R1,5,16,2825,1500786.12
2018-08,306,S1,L3,R2,5,16,1511,919351.59
2018-08,307,S1,L5,R2,5,17,1511,783817.56
2018-08,308,S4,L2,R3,5,16,2651,1539257.7
2018-08,309,S1,L5,R1,5,17,2052,990716.0700000001
2018-08,310,S2,L5,R1,5,15,1186,645833.43
2018-08,311,S4,L2,R2,5,17,3118,1711696.35
2018-08,312,S4,L2,R1,5,14,5038,2608032.63
2018-08,313,S1,L3,R1,5,14,1588,927750.81
2018-08,314,S1,L1,R2,5,15,2029,1212653.6400000001
2018-08,315,S4,L2,R1,5,16,3654,1878417.36
2018-08,316,S4,L2,R1,5,17,2394,1503502.95
2018-08,317,S3,L1,R1,5,16,2157,1117539.3
2018-08,318,S1,L3,R2,5,14,1779,1026359.34
2018-08,319,S3,L1,R2,5,16,2198,1353586.32
2018-08,320,S2,L3,R2,5,16,1435,898480.47
2018-08,321,S3,L1,R2,5,16,2171,1268640.9
2018-08,322,S2,L3,R4,5,15,1227,832628.34
2018-08,323,S1,L4,R1,5,17,1686,923993.25
2018-08,324,S1,L2,R3,5,16,2019,1472761.08
2018-08,325,S3,L1,R2,5,14,2122,1304765.76
2018-08,326,S3,L1,R1,5,16,2244,1318356.03
2018-08,327,S4,L1,R3,5,16,2833,1470727.02
2018-08,328,S1,L3,R1,5,14,1433,882559.65
2018-08,329,S4,L2,R3,5,15,2450,1558738.47
2018-08,330,S4,L2,R1,5,16,3415,1885323.63
2018-08,331,S1,L1,R4,5,14,1781,1163675.19
2018-08,332,S2,L5,R1,5,16,1356,780960.39
2018-08,333,S1,L1,R3,5,16,1488,1017092.82
2018-08,334,S3,L2,R2,5,14,2623,1756836.06
2018-08,335,S1,L1,R3,5,16,1929,1148226.99
2018-08,336,S4,L2,R1,5,16,3641,1973422.26
2018-08,337,S4,L2,R1,5,14,5506,2938845.12
2018-08,338,S4,L2,R1,5,16,2872,1695602.79
2018-08,339,S4,L2,R1,5,16,3117,1673720.82
2018-08,340,S4,L2,R3,5,16,2679,1603218.96
2018-08,341,S1,L1,R2,5,14,2085,1213890.57
2018-08,342,S4,L1,R1,5,17,2758,1434615.6
2018-08,343,S1,L1,R2,5,15,1642,1131874.95
2018-08,344,S1,L5,R1,5,14,2002,982837.74
2018-08,345,S1,L1,R3,5,15,1581,1157009.46
2018-08,346,S4,L1,R1,5,17,3173,1684043.46
2018-08,347,S1,L1,R1,5,16,1830,1144466.49
2018-08,348,S3,L1,R1,5,15,2221,1213066.98
2018-08,349,S1,L1,R4,5,16,1992,1238916.12
2018-08,350,S1,L3,R2,5,16,1754,1028813.25
2018-08,351,S1,L4,R3,5,16,1537,878023.35
2018-08,352,S4,L1,R1,5,15,2203,1244132.31
2018-08,353,S1,L3,R3,5,16,1494,929602.2
2018-08,354,S4,L2,R1,5,14,3805,2319575.49
2018-08,355,S2,L4,R2,5,14,1314,875791.65
2018-08,356,S3,L3,R1,5,15,2155,1114190.4
2018-08,357,S4,L1,R1,5,16,2870,1673581.29
2018-08,358,S3,L1,R1,5,14,2331,1389880.23
2018-08,359,S2,L3,R2,5,15,1248,877962.9
2018-08,360,S2,L1,R1,5,14,1430,977596.41
2018-08,361,S1,L3,R1,5,16,1750,992743.2
2018-08,362,S1,L3,R3,5,15,1685,950074.65
2018-08,363,S1,L1,R2,5,14,2242,1303463.82
2018-08,364,S2,L3,R2,5,14,1429,905658.8099999999
2018-08,365,S2,L1,R2,5,16,1284,845334.09
2018-09,1,S1,L3,R1,3,15,1722,973627.3200000001
2018-09,2,S3,L1,R3,3,15,2280,1334769.48
2018-09,3,S4,L2,R1,3,14,3422,1748894.55
2018-09,4,S1,L1,R2,3,15,1922,1100288.6400000001
2018-09,5,S1,L1,R3,3,14,2016,1211297.58
2018-09,6,S4,L1,R1,3,15,2474,1356197.28
2018-09,7,S3,L1,R3,3,15,2245,1308518.1
2018-09,8,S4,L2,R2,3,11,2641,1495306.08
2018-09,9,S1,L1,R1,3,15,1596,1015389.24
2018-09,10,S4,L2,R3,3,15,2581,1650017.76
2018-09,11,S4,L2,R1,3,15,3239,1863890.25
2018-09,12,S1,L3,R2,3,14,2111,1231609.59
2018-09,13,S3,L3,R1,3,15,2174,1118277.21
2018-09,14,S3,L2,R4,3,15,2288,1606372.2
2018-09,15,S4,L2,R1,3,14,3338,1847718.42
2018-09,16,S1,L3,R1,3,15,1895,1017698.04
2018-09,17,S1,L1,R2,3,14,2035,1135219.14
2018-09,18,S4,L1,R1,3,14,2882,1561716.54
2018-09,19,S1,L1,R3,3,14,1504,1072005.39
2018-09,20,S1,L1,R1,3,14,1662,1260920.07
2018-09,21,S3,L2,R4,3,14,2180,1379521.68
2018-09,22,S1,L1,R4,3,15,1712,1255027.23
2018-09,23,S1,L1,R4,3,14,1586,1074737.04
2018-09,24,S1,L1,R2,3,15,1723,1037425.05
2018-09,25,S1,L3,R1,3,15,1786,1012064.01
2018-09,26,S1,L1,R3,3,14,1975,1252531.2
2018-09,27,S1,L3,R3,3,15,1390,897663.09
2018-09,28,S3,L2,R3,3,15,2294,1541334.48
2018-09,29,S1,L4,R2,3,14,1531,907439.7
2018-09,30,S1,L2,R2,3,15,2177,1411997.43
2018-09,31,S1,L5,R2,3,15,1467,787963.83
2018-09,32,S1,L1,R2,3,14,1735,1172370.93
2018-09,33,S4,L2,R4,3,15,2608,1644025.26
2018-09,34,S1,L3,R1,3,15,1903,1032869.94
2018-09,35,S1,L1,R2,3,14,1924,1137906.87
2018-09,36,S1,L3,R4,3,15,1693,1012179.12
2018-09,37,S1,L3,R3,3,15,1467,949521.09
2018-09,38,S1,L3,R2,3,14,1407,898007.55
2018-09,39,S4,L1,R1,3,15,3189,1638941.76
2018-09,40,S1,L1,R4,3,14,1692,1190177.37
2018-09,41,S1,L1,R2,3,15,2001,1279354.23
2018-09,42,S1,L4,R3,3,15,1519,885150.03
2018-09,43,S1,L1,R2,3,15,1630,1032145.44
2018-09,44,S1,L3,R2,3,14,2095,1145930.97
2018-09,45,S3,L1,R1,3,15,2277,1297632.69
2018-09,46,S2,L1,R2,3,14,1442,1015840.53
2018-09,47,S4,L2,R2,3,14,2970,1653872.31
2018-09,48,S1,L1,R2,3,14,1577,1081966.05
2018-09,49,S4,L1,R2,3,15,3070,1638244.44
2018-09,50,S3,L2,R4,3,15,2231,1438035.42
2018-09,51,S1,L1,R2,3,14,1473,961556.97
2018-09,52,S1,L1,R3,3,15,1929,1244502.66
2018-09,53,S3,L1,R2,3,15,2201,1322205.99
2018-09,54,S1,L2,R3,3,15,1798,1313677.83
2018-09,55,S1,L1,R2,3,14,2037,1222633.59
2018-09,56,S2,L5,R3,3,14,1299,775917.06
2018-09,57,S4,L1,R1,3,15,2458,1261671.45
2018-09,58,S1,L1,R1,3,15,1755,1076202.06
2018-09,59,S1,L3,R1,3,15,1702,984045.84
2018-09,60,S1,L5,R2,3,15,1523,855553.17
2018-09,61,S1,L1,R3,3,14,2065,1236997.8900000001
2018-09,62,S2,L5,R1,3,14,1149,684264.93
2018-09,63,S1,L1,R2,3,14,2033,1275328.38
2018-09,64,S3,L1,R2,3,14,2142,1255464.81
2018-09,65,S1,L2,R2,3,14,1850,1312442.82
2018-09,66,S3,L3,R3,3,15,2147,1156291.47
2018-09,67,S2,L5,R1,3,15,1063,603893.58
2018-09,68,S1,L2,R4,3,15,1996,1378556.49
2018-09,69,S1,L1,R4,3,14,1631,990078.99
2018-09,70,S1,L1,R3,3,12,1644,984768.24
2018-09,71,S2,L5,R1,3,15,980,604241.4
2018-09,72,S1,L2,R3,3,15,2138,1475500.02
2018-09,73,S3,L2,R4,3,15,2180,1542553.32
2018-09,74,S3,L1,R2,3,15,2235,1336577.85
2018-09,75,S3,L2,R3,3,15,2346,1539979.08
2018-09,76,S2,L3,R3,3,14,1166,781604.85
2018-09,77,S2,L5,R3,3,15,942,609792.21
2018-09,78,S1,L1,R4,3,15,1547,1037311.26
2018-09,79,S2,L5,R4,3,15,1114,720915.3
2018-09,80,S1,L1,R1,3,15,1629,998968.38
2018-09,81,S3,L2,R1,3,15,2160,1457634.99
2018-09,82,S4,L2,R1,3,14,3379,1771625.49
2018-09,83,S2,L5,R1,3,15,800,536085.27
2018-09,84,S1,L1,R3,3,15,1888,1129313.94
2018-09,85,S4,L2,R1,3,15,3967,2147166.3
2018-09,86,S1,L1,R4,3,14,1477,954761.43
2018-09,87,S4,L2,R3,3,15,2957,2091052.62
2018-09,88,S2,L5,R2,3,14,1086,671420.58
2018-09,89,S1,L4,R1,3,15,1465,814226.25
2018-09,90,S1,L1,R3,3,15,1953,1190269.05
2018-09,91,S3,L1,R1,3,14,2450,1478727.9
2018-09,92,S1,L4,R2,3,15,1711,932821.05
2018-09,93,S1,L1,R4,3,15,1596,1054433.91
2018-09,94,S4,L2,R2,3,14,2540,1523530.59
2018-09,95,S3,L1,R1,3,15,2247,1208923.8
2018-09,96,S3,L1,R3,3,15,2428,1398276.48
2018-09,97,S4,L1,R1,3,15,2891,1595133.69
2018-09,98,S2,L5,R2,3,15,1036,673794.9
2018-09,99,S1,L1,R3,3,15,2015,1159179.9
2018-09,100,S1,L1,R2,3,15,1726,1069298.01
2018-09,101,S1,L4,R3,3,14,1397,814059.72
2018-09,102,S4,L2,R1,3,15,2816,1663951.65
2018-09,103,S1,L3,R3,3,15,1716,999885.0
2018-09,104,S1,L1,R2,3,14,1732,1018629.5700000001
2018-09,105,S4,L2,R1,3,14,2537,1474891.11
2018-09,106,S1,L1,R4,3,15,1715,1050718.89
2018-09,107,S1,L3,R3,3,15,1692,981038.16
2018-09,108,S1,L1,R4,3,15,1969,1297912.47
2018-09,109,S1,L1,R1,3,15,2176,1275712.35
2018-09,110,S2,L3,R3,3,15,1281,856073.88
2018-09,111,S1,L1,R2,3,15,1900,1198410.75
2018-09,112,S1,L1,R3,3,15,1659,995157.33
2018-09,113,S2,L3,R3,3,15,1219,829520.61
2018-09,114,S3,L1,R4,3,15,2179,1348792.5
2018-09,115,S4,L2,R1,3,14,3555,1867064.7
2018-09,116,S2,L3,R3,3,15,1277,862525.44
2018-09,117,S1,L1,R3,3,15,1626,1071896.76
2018-09,118,S2,L1,R4,3,15,1371,961033.8
2018-09,119,S1,L1,R3,3,15,1844,1113025.8
2018-09,120,S3,L2,R2,3,15,2248,1599236.25
2018-09,121,S1,L1,R4,3,15,1972,1318018.2
2018-09,122,S1,L1,R2,3,15,1672,1127148.21
2018-09,123,S4,L2,R3,3,15,2305,1517414.94
2018-09,124,S3,L2,R3,3,15,2374,1584689.6400000001
2018-09,125,S4,L2,R1,3,14,3056,1655454.03
2018-09,126,S4,L2,R2,3,15,4173,2557849.65
2018-09,127,S4,L2,R2,3,15,2936,1704275.13
2018-09,128,S1,L2,R2,3,15,1846,1225150.5
2018-09,129,S3,L1,R1,3,15,2139,1180486.35
2018-09,130,S1,L1,R3,3,14,1742,1042654.68
2018-09,131,S4,L2,R1,3,15,3699,1943470.02
2018-09,132,S1,L1,R3,3,15,2139,1360306.74
2018-09,133,S1,L1,R4,3,15,1865,1111502.34
2018-09,134,S1,L4,R1,3,15,1525,901603.32
2018-09,135,S1,L1,R4,3,15,1587,1103554.53
2018-09,136,S2,L5,R4,3,14,923,625707.66
2018-09,137,S4,L1,R1,3,15,2455,1347744.81
2018-09,138,S1,L1,R1,3,15,1708,1016889.5700000001
2018-09,139,S4,L2,R2,3,14,2934,1720425.0
2018-09,140,S4,L1,R1,3,14,2428,1458410.61
2018-09,141,S1,L1,R2,3,14,1657,1094257.8
2018-09,142,S2,L1,R3,3,14,1360,927399.48
2018-09,143,S3,L2,R3,3,14,2225,1565062.29
2018-09,144,S1,L3,R3,3,15,1821,1037417.25
2018-09,145,S1,L3,R1,3,15,1874,1025630.7
2018-09,146,S4,L2,R1,3,15,4653,2434804.8
2018-09,147,S4,L2,R4,3,15,3182,1739090.4
2018-09,148,S1,L1,R2,3,15,1434,950057.97
2018-09,149,S2,L3,R2,3,14,1366,852798.9
2018-09,150,S4,L2,R1,3,14,3410,1860824.16
2018-09,151,S1,L3,R2,3,15,1461,895545.54
2018-09,152,S2,L1,R1,3,14,1377,1000079.85
2018-09,153,S4,L2,R1,3,15,4244,2344327.02
2018-09,154,S1,L3,R2,3,15,2053,1100594.67
2018-09,155,S3,L1,R2,3,14,2145,1327982.85
2018-09,156,S1,L1,R3,3,15,2068,1340127.36
2018-09,157,S4,L2,R1,3,14,3356,1784540.49
2018-09,158,S4,L2,R2,3,16,3707,1923157.17
2018-09,159,S2,L1,R3,3,14,1199,851218.92
2018-09,160,S4,L2,R1,3,15,4572,2378374.8
2018-09,161,S1,L1,R3,3,15,1538,1132832.88
2018-09,162,S4,L1,R2,3,15,2546,1472934.06
2018-09,163,S1,L2,R3,3,15,2021,1387942.59
2018-09,164,S1,L1,R3,3,15,1614,1064789.13
2018-09,165,S1,L1,R2,3,14,1854,1099820.61
2018-09,166,S1,L1,R2,3,14,1586,1052976.57
2018-09,167,S1,L1,R2,3,14,1650,977108.94
2018-09,168,S2,L3,R3,3,15,1302,876658.23
2018-09,169,S1,L2,R4,3,14,1932,1346834.67
2018-09,170,S1,L1,R2,3,14,1741,1234219.26
2018-09,171,S4,L2,R3,3,15,2730,1593390.3
2018-09,172,S1,L1,R1,3,15,1888,1108185.21
2018-09,173,S4,L2,R1,3,14,3546,2120371.83
2018-09,174,S1,L1,R4,3,14,1642,1084243.02
2018-09,175,S4,L2,R1,3,15,5272,2836137.69
2018-09,176,S4,L2,R3,3,15,3167,1962788.64
2018-09,177,S2,L1,R4,3,14,1321,931041.87
2018-09,178,S3,L2,R3,3,15,2157,1384585.05
2018-09,179,S1,L1,R2,3,15,1950,1262139.96
2018-09,180,S1,L3,R2,3,14,1328,830793.12
2018-09,181,S3,L1,R3,3,15,2325,1260746.58
2018-09,182,S3,L1,R1,3,15,2141,1174950.99
2018-09,183,S1,L3,R1,3,15,2111,1146119.43
2018-09,184,S1,L2,R2,3,14,1774,1260220.17
2018-09,185,S1,L1,R3,3,15,1744,1166376.6
2018-09,186,S2,L5,R2,3,14,1041,698509.05
2018-09,187,S1,L1,R1,3,14,1575,1014692.94
2018-09,188,S3,L2,R1,3,14,2061,1502820.54
2018-09,189,S2,L3,R3,3,15,1145,791308.71
2018-09,190,S3,L3,R1,3,15,2260,1172794.32
2018-09,191,S3,L1,R1,3,14,2211,1201448.61
2018-09,192,S1,L1,R3,3,14,1938,1242757.35
2018-09,193,S2,L3,R4,3,15,1242,845911.35
2018-09,194,S1,L1,R2,3,15,1874,1179009.18
2018-09,195,S4,L1,R1,3,15,2983,1552902.81
2018-09,196,S1,L1,R3,3,15,1529,1110612.21
2018-09,197,S2,L5,R1,3,15,1346,788439.69
2018-09,198,S4,L2,R3,3,15,3022,1821305.4
2018-09,199,S1,L1,R4,3,14,1506,980871.0
2018-09,200,S2,L1,R2,3,14,1301,1023431.25
2018-09,201,S4,L1,R1,3,15,2897,1473911.4
2018-09,202,S4,L2,R2,3,15,2453,1492411.95
2018-09,203,S2,L4,R2,3,14,1331,803854.77
2018-09,204,S4,L1,R3,3,15,2539,1418912.61
2018-09,205,S1,L1,R2,3,15,1859,1157530.23
2018-09,206,S1,L1,R1,3,14,2119,1354879.89
2018-09,207,S1,L1,R3,3,14,1699,1198999.8
2018-09,208,S3,L1,R1,3,14,2211,1241456.79
2018-09,209,S1,L1,R1,3,15,1629,1022458.23
2018-09,210,S1,L5,R1,3,15,1425,760703.28
2018-09,211,S4,L2,R1,3,14,3158,1702238.43
2018-09,212,S4,L2,R3,3,15,3152,1806383.52
2018-09,213,S1,L1,R2,3,14,2054,1220143.26
2018-09,214,S1,L1,R4,3,15,1501,982501.44
2018-09,215,S3,L2,R1,3,15,2388,1555247.34
2018-09,216,S2,L5,R1,3,15,1211,683667.42
2018-09,217,S4,L1,R1,3,15,2357,1305247.86
2018-09,218,S1,L3,R2,3,14,1569,889558.05
2018-09,219,S4,L2,R1,3,15,3800,1894668.6
2018-09,220,S2,L4,R3,3,14,1122,732052.44
2018-09,221,S1,L1,R2,3,14,1810,1083137.55
2018-09,222,S4,L2,R2,3,15,3264,1802144.43
2018-09,223,S2,L5,R2,3,15,1326,788329.32
2018-09,224,S1,L2,R2,3,14,2071,1402797.36
2018-09,225,S1,L1,R1,3,15,1709,1054284.24
2018-09,226,S2,L5,R4,3,15,1118,681615.21
2018-09,227,S4,L2,R1,3,14,2441,1500826.8900000001
2018-09,228,S1,L1,R1,3,15,1533,955913.01
2018-09,229,S1,L1,R2,3,14,1969,1150712.28
2018-09,230,S2,L4,R4,3,14,1011,677498.25
2018-09,231,S4,L2,R3,3,15,2974,1656588.6
2018-09,232,S1,L1,R4,3,14,1624,1036535.7
2018-09,233,S1,L3,R3,3,16,1683,1173063.54
2018-09,234,S2,L4,R2,3,14,1142,773811.3
2018-09,235,S1,L1,R3,3,14,1598,1141505.73
2018-09,236,S1,L1,R3,3,14,1769,1134966.36
2018-09,237,S2,L3,R3,3,15,1089,791290.23
2018-09,238,S1,L1,R2,3,14,1382,945544.14
2018-09,239,S3,L1,R3,3,14,2152,1298410.56
2018-09,240,S3,L2,R3,3,14,2357,1436461.05
2018-09,241,S1,L1,R4,3,15,1865,1252993.44
2018-09,242,S4,L1,R1,3,15,2754,1398102.18
2018-09,243,S4,L2,R2,3,14,2321,1595822.67
2018-09,244,S2,L5,R4,3,15,1306,764453.79
2018-09,245,S4,L1,R2,3,14,2593,1477057.02
2018-09,246,S3,L1,R3,3,15,2256,1396998.3
2018-09,247,S1,L1,R3,3,15,1726,1140777.09
2018-09,248,S1,L1,R2,3,15,1515,1003075.62
2018-09,249,S1,L3,R2,3,15,2036,1118270.7
2018-09,250,S2,L3,R4,3,14,1226,838460.1
2018-09,251,S2,L3,R1,3,15,1378,891919.11
2018-09,252,S3,L2,R1,3,15,2314,1492421.7
2018-09,253,S4,L2,R1,3,15,2628,1463881.02
2018-09,254,S4,L1,R1,3,15,2333,1349039.13
2018-09,255,S3,L2,R4,3,15,2265,1507859.58
2018-09,256,S1,L2,R4,3,14,1955,1437290.01
2018-09,257,S1,L3,R1,3,15,1682,989683.44
2018-09,258,S2,L4,R4,3,15,1107,715617.36
2018-09,259,S4,L1,R1,3,14,2525,1308825.45
2018-09,260,S1,L1,R4,3,15,1678,1045114.23
2018-09,261,S4,L2,R1,3,15,2834,1701763.38
2018-09,262,S1,L1,R1,3,15,1813,1188901.17
2018-09,263,S1,L5,R1,3,15,1577,792568.86
2018-09,264,S3,L1,R3,3,15,2115,1337871.39
2018-09,265,S2,L4,R2,3,14,1375,831543.9299999999
2018-09,266,S1,L1,R4,3,14,1554,977832.96
2018-09,267,S4,L2,R1,3,14,2953,1817576.6400000001
2018-09,268,S1,L2,R1,3,14,1947,1297622.22
2018-09,269,S1,L4,R1,3,14,1557,866383.92
2018-09,270,S1,L1,R2,3,15,1551,966444.72
2018-09,271,S1,L3,R2,3,13,1866,1044710.4299999999
2018-09,272,S2,L4,R2,3,15,1347,799018.26
2018-09,273,S2,L3,R4,3,15,1113,799406.46
2018-09,274,S4,L2,R4,3,15,2733,1713205.59
2018-09,275,S4,L1,R1,3,15,2762,1766504.82
2018-09,276,S1,L1,R2,3,15,2063,1241003.01
2018-09,277,S1,L3,R1,3,15,1823,981321.27
2018-09,278,S4,L1,R4,3,15,2848,1576458.36
2018-09,279,S2,L3,R2,3,14,1281,826185.72
2018-09,280,S4,L2,R2,3,14,3384,1786231.41
2018-09,281,S1,L4,R1,3,15,1843,954770.04
2018-09,282,S1,L2,R2,3,15,2021,1512933.24
2018-09,283,S4,L1,R1,3,15,2616,1345927.32
2018-09,284,S4,L2,R3,3,15,2443,1486175.4
2018-09,285,S1,L3,R3,3,15,1399,872526.3
2018-09,286,S4,L2,R4,3,14,3001,1709856.96
2018-09,287,S1,L4,R1,3,15,1878,962939.88
2018-09,288,S3,L2,R3,3,14,2400,1510180.59
2018-09,289,S2,L5,R2,3,15,1055,621790.65
2018-09,290,S1,L1,R3,3,14,1719,1054937.4
2018-09,291,S1,L3,R1,3,14,1986,1044289.65
2018-09,292,S1,L1,R1,3,14,1531,1020892.38
2018-09,293,S2,L4,R2,3,15,1086,715230.24
2018-09,294,S4,L2,R2,3,14,3423,1920597.54
2018-09,295,S1,L1,R1,3,14,1523,1030283.94
2018-09,296,S1,L1,R1,3,14,1835,1091620.59
2018-09,297,S2,L3,R4,3,15,1355,849183.42
2018-09,298,S4,L1,R1,3,15,3784,1766980.65
2018-09,299,S1,L1,R3,3,15,1682,1199696.19
2018-09,300,S2,L5,R2,3,13,1208,677371.14
2018-09,301,S1,L3,R2,3,14,1708,999806.55
2018-09,302,S1,L4,R2,3,15,1610,867564.51
2018-09,303,S4,L2,R1,3,15,3429,1808845.02
2018-09,304,S1,L1,R4,3,15,1649,996191.16
2018-09,305,S4,L1,R1,3,15,2850,1541045.04
2018-09,306,S1,L3,R2,3,15,1522,941052.84
2018-09,307,S1,L5,R2,3,15,1547,821927.85
2018-09,308,S4,L2,R3,3,15,2661,1552620.15
2018-09,309,S1,L5,R1,3,15,1989,952900.74
2018-09,310,S2,L5,R1,3,15,1192,661380.42
2018-09,311,S4,L2,R2,3,11,2825,1557743.6400000001
2018-09,312,S4,L2,R1,3,14,4941,2560480.95
2018-09,313,S1,L3,R1,3,14,1566,920832.15
2018-09,314,S1,L1,R2,3,15,2010,1220753.52
2018-09,315,S4,L2,R1,3,15,3755,1984438.29
2018-09,316,S4,L2,R1,3,15,2404,1494814.08
2018-09,317,S3,L1,R1,3,15,2334,1244989.38
2018-09,318,S1,L3,R2,3,14,1754,1017617.16
2018-09,319,S3,L1,R2,3,15,2253,1385834.37
2018-09,320,S2,L3,R2,3,15,1359,830659.77
2018-09,321,S3,L1,R2,3,15,2103,1240015.44
2018-09,322,S2,L3,R4,3,15,1208,826266.18
2018-09,323,S1,L4,R1,3,15,1618,886229.55
2018-09,324,S1,L2,R3,3,15,2012,1445728.68
2018-09,325,S3,L1,R2,3,14,2033,1272954.27
2018-09,326,S3,L1,R1,3,15,2218,1309157.22
2018-09,327,S4,L1,R3,3,15,2670,1400385.27
2018-09,328,S1,L3,R1,3,14,1448,912543.6
2018-09,329,S4,L2,R3,3,14,2442,1549817.37
2018-09,330,S4,L2,R1,3,15,3266,1812861.63
2018-09,331,S1,L1,R4,3,14,1610,1069782.03
2018-09,332,S2,L5,R1,3,15,1378,796811.46
2018-09,333,S1,L1,R3,3,15,1530,1036213.83
2018-09,334,S3,L2,R2,3,14,2412,1627755.27
2018-09,335,S1,L1,R3,3,15,1739,1044838.5
2018-09,336,S4,L2,R1,3,15,3521,1937688.75
2018-09,337,S4,L2,R1,3,14,5297,2866675.92
2018-09,338,S4,L2,R1,3,15,2917,1725361.5
2018-09,339,S4,L2,R1,3,15,3013,1630159.41
2018-09,340,S4,L2,R3,3,15,2695,1638769.62
2018-09,341,S1,L1,R2,3,14,2011,1161199.62
2018-09,342,S4,L1,R1,3,15,2758,1460497.35
2018-09,343,S1,L1,R2,3,15,1659,1153545.6
2018-09,344,S1,L5,R1,3,14,1974,965438.16
2018-09,345,S1,L1,R3,3,15,1640,1208418.84
2018-09,346,S4,L1,R1,3,15,3071,1640601.69
2018-09,347,S1,L1,R1,3,15,1773,1116182.64
2018-09,348,S3,L1,R1,3,14,2197,1218959.7
2018-09,349,S1,L1,R4,3,15,2030,1265621.52
2018-09,350,S1,L3,R2,3,15,1691,1001853.12
2018-09,351,S1,L4,R3,3,15,1497,868545.48
2018-09,352,S4,L1,R1,3,15,2188,1241771.76
2018-09,353,S1,L3,R3,3,15,1508,944491.56
2018-09,354,S4,L2,R1,3,14,3637,2202109.44
2018-09,355,S2,L4,R2,3,14,1144,766258.8
2018-09,356,S3,L3,R1,3,15,2158,1117066.8
2018-09,357,S4,L1,R1,3,14,2802,1537848.33
2018-09,358,S3,L1,R1,3,14,2293,1379993.76
2018-09,359,S2,L3,R2,3,15,1240,858571.29
2018-09,360,S2,L1,R1,3,14,1314,909472.95
2018-09,361,S1,L3,R1,3,15,1677,961385.85
2018-09,362,S1,L3,R3,3,14,1700,968141.34
2018-09,363,S1,L1,R2,3,14,2139,1277894.67
